content,mid,like
十年前的外婆家很牛,63689592,0
王师傅就是想做菜给毛毛吃，快点赞,66777497,1
外婆家最好吃的难道不是花生沙冰吗？,36320863,0
“因为我不想去”兄弟们点赞点起来,1807163675,1
对预制菜完全提不起兴趣，自家做的好吃太多了,298548329,0
不想去也得去，我点赞了，不管是不是中了你的计[doge],270078746,0
外婆家没了10块的麻婆豆腐之后就永远的失去了我,22758353,0
助力每一个梦想,18299834,0
15w了 见证了15w诞生,346696883,0
毛毛今天好居家，跟王师傅好搭[保佑],32494048,0
真怕哪一天杭州（平价）美食的终点变成浙大留食[笑哭][笑哭],357387506,0
所以王师傅给小毛毛做了一桌子菜了没,37337192,1
看了开头直接点赞,3164713,0
就冲王师傅自己下厨，三连了,419929923,0
外婆家的价格，我觉得在上海不算贵，虽然味道上…但是在我及格线..绿茶，新白鹿这些我觉得都还能接受的价格…上次去吃凑凑火锅，跟我朋友两个人（都是女生，胃口不大），吃了800多[喜极而泣][喜极而泣]太离谱了,18633495,0
红烧肉是和咸鱼一起烧的肯定咸啊……为什么总是要拿上海口味来评价，然后把东西说得一文不值,4854117,0
[妙啊]预制菜，你把他想象成麦当劳和肯德基这种连锁快餐店嘛。你去一个不知名的地方，麦记k记诚不欺我、而且店多了每家店的厨师也没法是机器人把。这也是连锁店的弊端吧、这种东西到最后就是看个性价比，比如最近麦当劳穷鬼套餐我已经完全没兴趣了，你说他好吃吗，就那几个选项，喂到永远一样但是以前一个吉士堡一个派就很实在，下午饿了顶多出去找地方买个包子，中央厨房 在统一了味道的环境下，更方便你自己去判断这家店值不值得你去了,1410750297,0
外婆菜、南京大排档和绿茶真的虽然不贵，但真的难吃，其实综合下来不如小馆子,266536201,0
王师傅你挑一下吧[吃瓜][吃瓜]@王师傅和小毛毛,18537297,0
其实现在各种酒店的宴席都是预制菜，所以你吃了各种婚宴会有一种都差不多的印象,73245293,0
外婆家早就不排队了，蛮怀念十年前外婆家的味道的，当时还在那里过生日来着,367477912,0
兄弟姐妹们，注意了！15W赞是王师傅做菜给毛毛吃，20W是去吃新白鹿，别不小心点过头了,18995171,0
连锁店，去不同的店就不同的口味，厨子很重要,501580399,0
等下，到最后也没说可乐多少钱啊，！,28353730,0
我就记得3块钱的麻婆豆腐了[笑哭],14212093,0
省流：15w赞王师傅给毛毛亲自下厨！一桌子菜！,303004089,1
这菜不直播做的话，谁知道是不是预制菜拿来热一下[吃瓜],21356125,1
新白鹿比外婆家确实好吃[OK],232477103,0
哈哈哈，为了不到20万把点赞取消了。,4083724,1
毛毛好可爱！,97256585,0
外婆家。。。去过一次就再也不去了。。。,15715275,0
老哥们给力，看来我不用点了,30837881,0
看大门，这家店应该是省法院对面，马塍路店。,305782587,0
先赞为敬！,3503096,0
作为杭州人，想说一万遍外婆家并不代表杭州餐饮！[笑哭],25045046,0
三年前回国吃了一圈，感觉还是新白鹿最好吃。也就是那以后再也不惦记回国吃饭了,3056013,0
要硬比的话新白鹿比外婆家好吃一些吧，不过都挺实惠的,32333108,0
为啥我感觉王师傅变年轻了？怀旧服上线了？,83194992,0
看了开头直接点赞投币[滑稽],13282683,0
"省流：点赞到15w，但不要到20w……
百大尝试控赞[藏狐]",324815432,0
已经15w了[doge]真快,24824586,0
推荐新白鹿,1845495,0
见证15万的诞生,627488950,1
赶紧做一桌子出来，我爱看[doge],225252668,0
20年初还蛮好吃的,179628148,0
我对外婆家的印象就是几块钱的麻婆豆腐(好像是三块钱?记不清了),66890131,0
恋综更新啦！,283067535,1
两个目标都实现了,11174087,0
让老高来看看这个清炒虾仁[doge],23837067,0
叛逆的我点了个赞，新白鹿吧,397773526,0
难道就没有一道菜叫：一桌子[吃瓜],8312703,0
投上这个币，我就六级了。,361827811,0
快点赞，快让王师傅做菜看看。,362549703,0
15w赞王师傅给毛毛亲自下厨！一桌子菜！,8199073,1
现在很多大店的炒菜都不如小店的新鲜了，预制菜真的对每位稍微有点要求的人，吃完都是有点小后悔的而且非必要不会再去那个店了,340007704,0
外婆家预制菜这个价位这个味道其实可以了，外婆家最大的问题是开了那么多年菜也没怎么更新，让人味觉疲劳！,26743357,0
预制菜成功把 外婆家 等一众杭州品牌餐厅 从餐饮之光 变成餐饮之耻,539933787,0
记得最后一次去外婆家是2012年过生日的时候哦[脸红],56288683,0
这集该点赞了[tv_doge],15605408,0
在王师傅实现诺言去阿根廷之前，我是不会再三连了[doge],29659063,0
@王师傅和小毛毛 快做菜,17382546,1
肯德基 麦当劳 等洋快餐也是预制菜啊。。。大家怎么不说,512243344,0
兄弟们点赞是真能点[洛天依],364642838,1
说到新白鹿了就得给你点个赞,530214,0
毛毛好像不开心， 王师傅在哄的样子。,189553,0
我们又不是美食家，我们只想便宜吃饱就好了能吃就好了，,548293970,0
在外婆家吃过一次，点了油爆河虾，和上海老饭店的比真的天壤之别。,1682388,0
期期说是同事 期期撒狗粮！！！！,2986229,0
想给毛毛做饭可以直接做，没必要骗赞[微笑],2850174,0
讲真吃过最好的外婆家是大兴机场的[辣眼睛],12471752,0
毛毛太好看了[给心心],40550904,0
[傲娇],434351389,0
我是清杭州电子科技大学的高材生 可以,1146597465,0
预制菜也有好吃的,474961188,0
"根据我吃馆子的经验，吃饭不要认准一个店，请认准厨师，，有家店我常吃，突然有天我觉得不好吃了，因为常吃，服务员都认识，偷偷问了下，是不是厨师换了，，，，然后果然是厨师因为薪水问题走了，，，，
当然我是指有正经厨师的饭店",19616995,0
家里没人想烧饭的时候经常去这家，平时基本不需要排队，但是上菜速度奇慢，好几次点了要三十来分钟才上[嫌弃]但是吃着我觉得还行,4480679,0
[酸了]看到外婆家我就想起来 八九年前 刚工作 拿了工资  正好一个剑三亲友在同城读书 就请她吃饭 然后。。因为第一次情况 不太会点菜 就点了一百出头的几个软菜  [辣眼睛]每次想起来就觉得尬,10218637,0
外婆家是真的便宜啊，我十年前去吃三个人不过百，现在三个人去吃两百左右，很划算了吧,85492430,0
怎么说呢，如果没有提前预定，排队两小时的海底捞就是不如直接进去还凑合的外婆桥，中位数,103328528,0
之前还有3块还是5块的麻婆豆腐是真的挺划算的,18228329,0
慈溪人好熟悉，基本每个街道的大商场都有一家,1695025105,0
他们俩是没结婚，还是离婚了。。。,513280489,0
以前大学经常吃外婆家，主打一手便宜，味道也还凑合,48718668,0
哭死，结婚的时候连个蛋炒饭都吃不上，离婚了才能吃上他做的菜,621424367,0
这不是我们单位旁边的那家外婆家吗！！啥时候来的,4856522,0
王师傅，王师傅。红烧肉用砂锅炖，这样慢炖比铁锅好,305114884,0
感觉这期的毛毛没什么性质，总是很冷淡[笑哭],24112171,1
世上最快十五万赞,278542826,0
其实 很多人自己做  并没有预制菜 好吃啊,170101648,0
感觉这期视频毛毛的心情不是很好,14222609,1
外婆家必点麻婆豆腐…三块钱,50740787,0
第一次知道有这种东西,3.49314E+15,0
啥时候搞个南京大牌档[脱单doge],16142510,0
新白鹿是我的食堂 保底餐厅,23266073,0
外婆家14年吃过一次，不想再去第二次，是酸菜鱼还是水煮鱼来着，一点鱼肉的感觉都没有，终生难忘的难吃。绿茶之前去过也经常点外卖的，但确实越来越不好吃了，新白鹿反而我觉得是三个品牌里个人觉得品质最不错的。不过我都好一阵子没吃到了，还是有点很想念,6741085,0
人工智能厨师，解决非预制菜连锁店痛点,30750647,0
我觉得外婆家挺不错的，以前上大学的时候经常吃，主要就是图个便宜，味道其实也还行了,2808526,0
其实，预制菜可以做的很好吃的，可惜和成本管控搞一起后就彻底成了大学食堂水准了。,73786574,0
作为学生时代和刚出社会常去的印象美好记忆之一，新白鹿也一样，特别是经典菜色集体走了味,1330742,0
点赞加油冲 在他晚上直播到了点赞数就催他,237507955,0
助力15W！,602097270,0
阻力每一个梦想！,18339339,1
那么可乐多少钱[疑惑],410156026,1
毛毛这次好少说话哇,277777323,0
十五万？给我点到一伯五十万！！！(╯°口°)╯(┴—┴,11529635,1
老的外婆家都不是预制菜，后面变了之后味道就差了，也不喜欢去吃了,2117156,0
我在外婆家吃出火蟑螂，还只是免了这道菜的单，其他不免,401214499,1
22w了王食府速度更新！！,367410984,0
芜湖起飞,17588298,1
毛毛这期都不想接话，感觉没什么活力，是因为鼎酱变了吗[doge],2768335,1
已点赞,14030387,0
啥时候去茂名啊,494905071,0
离得最近的一次,3200708,0
有一说一   开在商场的中低档餐厅真的不行,515434169,0
北京时间2023.2.25  15：38：00    已经11W赞了？快还是你们快啊！[doge],81522928,0
我惊呆了！,96430457,0
外婆家以前排队排好长，现在基本都门可罗雀了，不过我以前也觉得不好吃。。。,11915577,0
预制菜的红烧肉个人觉得五芳斋的yyds,1703256,0
主要是便宜，且不算难吃,3109462,0
上个月王师傅已经展示过一次他的红烧肉了，只能说看得出他不经常做菜,2418044,0
预制菜 够便宜就行  萨利亚还是很好的,453839,0
开局我直接点赞并投币,3096395,0
点赞，想看王师傅亲自下厨[打call],43413163,0
第11万整点赞！,71118184,0
王师傅，你做饭也自信了叭[doge],380245815,0
什么时候来的宁波,40174817,0
九小时就点够了[doge],444116003,0
但是他又便宜又好吃又快啊哈哈哈,1976913639,0
他超爱。。,440499393,0
已经15w赞咧！,389409920,0
8小时15万达成[doge],7641481,1
虾仁能是第二贵的我是没想到,25283590,0
坐等做菜,17955304,0
湖南人的我还是第一次见到剁椒鱼头里面放面,3.49309E+15,0
[doge]预制菜现在又贵有少又不精致，??搞得都是一帮一下投资几十上百万要短时间看见回报的,1586635,0
外婆家有很家多是自己做的，不是预制菜，也不是连锁的??，外婆家主要指的皖南的菜吧,109245414,0
就为了王师傅亲自做一桌子菜，别说点赞了，一键三连直接上！,688284996,0
[滑稽]上一档的计划已经告诉粉丝了，可惜呢就是大家凑不出时间,11279202,0
预制菜的材料用得好，做出来还是挺好吃的（客家盐焗鸡）吃过还挺好吃的,348602490,0
预制菜如果水平和厨房差不多又稳定的话，我可以接受,25686631,0
这期刚看开头就不得不点赞了,455927,0
身为一个新白鹿和外婆家都吃过的杭州人，我认为这两家，不如去吃自助[笑哭],2135032,0
为15万助力,346391913,0
我还挺喜欢吃外婆家的,52198651,0
工业化流水生产能解决吃和价格但是…再往后就很赛博了,7581395,0
一年没看了，认不出来了,863795,0
冲上热门,1718353933,0
看老王做菜！！,205107,0
反正我这边的各种小碗菜外卖都味道一般，这种都是预制菜,26750151,1
毛毛这什么衣服，想买,91245662,0
王师傅不想去就一定要点赞到20万让他去！！兄弟们冲啊,26526466,0
我觉得新白鹿还挺好吃的,386454752,0
没听说过这个餐饮品牌,104998963,0
"五彩城还行北京的,)后面吃了别家的真的越来越不行",23244986,0
主要是价格不值，这种连锁店在二三线城市的价格还是跟一线一样，一线这种价格可能有优势，二三线我还不如去苍蝇馆子。还有，预制菜就要有预制菜的地位，要让所有人都知道这是预制菜，别把一些不属于他的荣耀给他，我去吃他就是为了价格便宜，上菜快一点而已，没别的,12416828,0
我想起来知乎上有一个问题，是为什么沈阳的外婆家都关门了，底下的回答五花八门，甚至有不少都扯到地域黑上面，说沈阳人消费不起外婆家（？？？？），但是东北地区作为全国有名的食材物价低的地区（沈阳简直可以说是全国吃饭最便宜的省会/副省级城市），食材普遍便宜新鲜，而且东北菜本来口味就不错，比较大众口，沈阳的饭店吃饭又便宜，实在是找不出理由花这个价钱吃预制菜，外婆家的定价在北京上海这种城市可以说是比较便宜的，但是在沈阳就是贵（不是单纯的贵，是口味一般，还是半成品的情况下，还卖这个价，简单来说就是不值），就拿视频中的豆腐汤来说，我去过的东北的餐馆做的老汤豆腐都比外婆家的好吃，而且份量至少翻一倍，但是价钱也就20出头的价钱，外婆家拿什么去竞争,3638006,0
我说实话我就觉得中餐不该走洋快餐的连锁模式。全都一个味道甚至整个餐饮行业被垄断，那提供的服务和菜品只会越来越差。就应该各开各的店，以质量取胜。至于说成本太高啥的，做的不好就活该倒闭,295408612,0
预制菜不是问题，问题是不好吃，价格贵,31124225,0
我今天中午刚吃的[笑哭][笑哭][笑哭]下午就刷到了 王师傅你是在监控我吗,400765789,0
你不想去是吧？好，我们频道主打的就是一个叛逆，XDM20万赞冲了他[调皮][调皮][调皮],138359,0
毛毛最近都不怎么说话了啊,9852601,0
目测又是当日热门第一。这更新速度下还这么多热门确实不错,589805968,0
给毛毛做“一桌子”，不得不赞，想看[doge],92620434,0
所以可乐多少钱？？？？？[思考],14341163,0
嗨害嗨，都做饭了，这不得第四次催婚了[脱单doge],35935435,0
15万是吧，知道了。你给赞，我给赞，马上就到15万[脱单doge],27867248,0
有一说一，毛毛真可爱[脱单doge],13831050,0
就为了这个目标，我看哪个不点赞,1493505952,0
毛毛最近话好少啊[藏狐],2252674,0
Panda Express = 高启强的老房子,358699248,0
中午刚发现在3：已经10w了,128986205,0
可以去椒色吗？想看看王师傅的评价。,325248619,0
点赞15w做菜，20w去新白鹿,429809238,1
为毛毛吃上王师傅的一桌子菜贡献一份力量,394128910,0
[脱单doge]是不是忘了片尾回答可乐多少钱了？？[无语]吃多少钱也不公布了。直接结束,247143844,0
这个价格，真的要求不了什么，甚至你自己去买预制菜都不止这个价格。,181097556,0
中餐的中央厨房的开创者……,28459397,0
终于有一家店是我吃过的了[脱单doge],218691733,0
十年前吃过当时觉得那个鸡害行[藏狐],3997050,0
18年之前外婆家味道还是很不错的，后来变得巨难吃,479990,0
前几年还蛮好吃的，有亲戚来杭州我都会带他们去外婆家。现在有亲戚来说要吃外婆家，我都是拒绝的[笑哭]不好吃,17964700,0
[打call],254523,0
上次吃外婆家还是在4年前,2115937,0
记得做菜（红烧肉,35359095,0
以前吃过，确实还不错…,4831358,0
不想去是吧，我也很叛逆，兄弟们点起来,18672787,0
你的下一部恋综又何必是恋综[吃瓜],2608200,1
45万可以做一天的饭嘛[doge],7933265,1
两极分化是为什么,6315173,0
半天就快15w了 冲啊！！！,6868039,1
说可乐多少钱了吗，好像是没说吧,331833648,0
赶紧给毛毛做饭,9060253,0
我还以为是陶德砂锅,299943746,0
有人还记得 西城远少和皮草帝么？,104955097,0
[笑哭]我浙江人，大学杭州读的，读完还在杭州工作了几年。当年的新白鹿和外婆家确实比现在的好吃。娘嘞，2010年的时候吃个新白鹿等到天荒地老。,867792,0
大概十年前外婆家有一道越南奶油虾，我觉得超好吃，可惜早没了，茶香鸡以前也很好吃的，我个人觉得新白鹿just so so,4090334,0
@怀念的BGG,399315505,0
印象中，3，4年前在南京吃的外婆家还蛮好吃的诶，尤其是茶香鸡，令我印象深刻，软烂又有不错的香味和鲜度,5006903,0
panda express哈哈哈哈哈哈哈我懂了回国后要回味留学生涯就去外婆家,22188516,0
感觉现在看见外婆家测评的底下就都是骂的，可是我上学的时候吃最多的就是外婆家新白鹿，外卖都点这俩家，对我来说就是比食堂好吃还便宜，现在毕业了周边没有外婆家，也经常点新白鹿[保卫萝卜_哇],30351660,0
鱼预制菜很简单，清理干净，腌好，冷冻，吃的时候篜,482022897,0
毛毛一定很喜欢这件毛衣,418034710,0
新白鹿真的好吃又便宜 就是菜色烧了点,9228487,0
赞啊都给我赞！,360673115,0
外婆家之前好吃的啊,7373880,0
大家都想看做饭，结果把新白鹿也给点上了,2218348,0
我还觉得杭州菜淡[笑哭],97631406,0
3块钱的麻婆豆腐没有了！[大哭],10728907,0
20万啦,11325617,0
预制菜如果不压低价格那将毫无意义,258947689,0
已经20万了，好快,329356476,1
这家店应该在马塍路那家,31912044,0
但是小菜园不也是预制菜吗，工作日都给你坐满,472032014,0
外婆家新白鹿真的不行，本杭州人喜欢老头儿油爆虾一点点,217064078,1
这种餐厅为了的不是省钱是方便不踩雷…为了省钱的饮食和住宿能节省到在北京衣食住行加起来800一个月……但是活的太累了，一年攒了10万还完了债就跑回来了……,1431832,0
"94年生人 吃外婆家马塍路总店长大的 小学时候逢年过节有客来访都会去次外婆家 小时候是真的很好吃
有些感慨...",3377208,0
哈哈哈上次在楼外楼的视频评论了年轻时吃的外婆家，这一期就外婆家了嘛[妙啊][妙啊],99333481,0
预制菜没问题，问题是价格没下去，同样的价格凭啥卖我预制菜？,290009525,0
这期很明显能看出毛毛状态不太好，要记得看医生哦,374634498,0
可乐呢？,220334647,0
外婆家我出国之前还吃过的感觉还行啊，这几年变差这么多了吗[笑哭][笑哭][笑哭],413366231,0
我对外婆家的印象还停留在“5块钱还是几块钱的麻婆豆腐”上[笑哭],14412404,0
18年时候在上海外婆家挺好吃的。疫情再也没去过，看老高点评外婆家差到家了,3201726,0
前几年吃外婆家有个三块钱的麻婆豆腐,15039889,0
[笑哭]我家懒得做饭的时候就点外婆家。,867792,0
外婆家刚开的时候 几块钱的麻婆豆腐都是好吃的 后来。。。,31272884,0
王师傅没有胡子我都快不认识了，以为是安德罗妮[辣眼睛],7610417,0
目前19.9w哈哈哈,91224796,0
杭州最好吃的是麦当劳,398039395,0
现在价格上去了喜欢的菜也改没了,167116513,0
我觉得还不错 但是对不起这个价格,4059698,0
感觉毛毛状态不是很好，说话特别少,267579781,0
千万别到20w，17-18就行了,350403544,0
已经超越天天卡牌了,419174311,0
以前深圳外婆家刚开业那叫人山人海。对里面几个菜印象很深，就我个人来说小牛肉和四季豆确实不错，4块钱的麻婆豆腐不错（最大的噱头），蛙都还行，蒜蓉粉丝虾可以，甜品可以。当然那个时候最可以的就是一桌菜三四好友吃饱只用两百左右，算是便宜了。,49557401,0
预制菜本来就是对传统厨房菜的降维打击。快，不需要专业厨师，不好吃但也说得过去的味道，不会受厨师的状态影响。最关键的是如果真的是从流水线上下来的，可能真的要更干净点,35600048,0
请注意，毛毛说可以之后微微点了一下头同时嘴角上扬，这种动作一般都是下意识的[妙啊],282395847,0
最近这么多期，全程都是王师傅在输出观点，毛毛都不评价了，看的有点倦怠了。,385463232,0
"以前外婆家是有叫花鸡卖的，点了还有全部店员社死祝贺，还有一道麻婆豆腐只卖四块钱
现在都没有了，难顶。",2233658,0
中央厨房的核心不就是把厨师这个工资最高且小店的核心工种剔除吗？好的厨师好几万呢。服务员再多才几个钱？还可以用各种兼职，有手就能干。开分店，扩连锁完全没有任何后顾之忧，问题是你成本都降了这么多，口味也牺牲了，但是你卖给顾客的价格却没降却升了这是为什么？,74227571,0
只能说现代生活需要预制菜.......有钱有闲大可以寻找各种美味[喜极而泣],1483542,0
"肥肉太腻，失败
精肉太柴，失败
整体调味偏咸，更是失败中的失败
王师傅：让我来教你怎么做一道好吃的红烧肉吧。",1494500,0
七八年前第一次去上海玩，呆了两天半，吃的最好吃的是外婆家。近几年中央厨房开了后，附近开了外婆家，难吃了许多,208283983,0
价格才是真的，用预制菜然后价格还上去了谁愿意啊[嗑瓜子],4505532,0
哈哈哈,321483571,0
懂了，外婆家应该开拓海外市场,6049525,0
哇，单手开可口可乐，牛逼,14898226,1
预制菜，萨莉亚才是神。,2574014,0
这频道的观众突出了一个叛逆[doge],12719614,0
好家伙15w小毛毛吃王师傅了（一般不建议,21129340,0
很标准的15万点赞！[doge],104301539,0
毕竟美食荒漠[笑哭],184,0
朱门酒肉不合味了，已经很美味了好不好,356670071,0
楼下夫妻小店做的比你新鲜好吃又比你便宜，还离家近，我为啥要吃你的预制菜？,18325790,0
"几年前吃外婆家，麻婆豆腐3块钱一盘，青菜十几块，肉类也不贵，味道不错，环境不错，价格比外面普通的馆子还便宜点..体验还挺好！
最近吃了一次，价格上涨不少，味道也就那样，就性价比就显得不高了",26237218,0
新系列:来都来了[doge],18860905,0
"到15w做爱心菜
到20w去新白鹿
精准控赞看你们的了[滑稽]",25024667,0
毛毛说话好少[大哭][大哭][大哭][大哭],4547330,0
对外婆家的记忆是3块钱的麻婆豆腐,7279394,0
这期的赞看来必须点了,463207,0
祝毛毛一臂之力,31505564,0
15w赞王师傅给毛毛亲自下厨！一辈子菜！,312166467,0
趣店的预制菜还行啊  都是1分或者几块买的,28870000,0
预制菜十八碗就很不错,486441709,0
[OK],315811428,0
点赞，狠狠的点,6856385,0
2个小时还不到8万赞，大家冲起来啊,348803191,0
[星星眼],182954942,0
王师傅打理形象了？》？？？？》》？》？》？：“”？》？？？？,2443516,0
15年开始吃，去一次打一次差评上海杭州去过3、4家,12199244,1
王师傅不想去就偏要让他去[doge],382122752,1
@晨风吹过田野,266123786,0
鼎酱这期怎么跟小孩子一样,23939924,0
葛根粉或紅薯蕨根作的麵不吃,3.49315E+15,0
预制菜确实是品牌餐厅扩张的必要手段，像烤鱼蛙锅这种做预制就很不错，对于连锁餐厅而言也大大降低了厨房的成本，以前开餐厅变动成本最大的部分就是请厨师，而且后厨的事你作为管理人员还不好去处理，所以做预制菜也减少了这一部分的问题。但预制菜最不可行的就是中国人吃饭讲究火候和味道，二者相兼容的时候才是一个菜最好吃的时候，我们吃饭都讲究一个菜端上来马上吃，但预制菜已经把一个菜做到半熟或者全熟，然后你点了再热一下端上来，这样做的菜哪怕再好吃都比不上新鲜买的菜买回来洗干净摘好马上炒，所以这可能也是中国的炒菜很难在连锁店吃到好吃的，虽然调料火候可以规定一个数一个时间，但就像王师傅讲的中国的厨师做饭习惯因地域差异或者年代差异而不同，也确实不太可能找到水平、做菜方式相同的厨师，所以中国的各个地方口味的菜难以大规模扩张的原因可能也在这。,440898945,0
想起来泰囧里王宝强个徐峥关于葱油饼的对话，能日卖800只一只利润1.5，搞加盟店赚加盟费两年能主板上市，但是配方却是只能王宝强自己做不能速冻不能请人必须新鲜出炉。,46390989,0
说实话kfc之所以走向全世界是因为供应链和本土化，你想中餐走向世界你本土化必须做好，但是一旦改多了网友就要说这是中国菜？所以想走出去且和kfc同规模很难,151676822,0
看到省流，先点赞再看,18924556,0
主要是外婆家预制菜卖到了现菜的价格。而且估计为了不涨价，进一步压缩成本，降低了品质,8594893,0
好像毛神不是很在状态呐....一定要注意身体！！！,501927367,0
王师傅家的猫会后空翻，你们知道吗？[妙啊],14793989,0
毛毛今天状态一般呀，心情要好起来呀[脱单doge],1427978413,0
这可马上点赞,96117828,0
看什么呢兄弟们 点赞啊赶紧[脱单doge],1516750091,0
老王 做饭了,260930904,0
12年的外婆家无敌的性价比，现在。。。算了吧。,33250147,0
给我去（点赞）,806886,0
预制菜的前提是好吃。,688673924,0
今天画质太低了是我的问题么,11580252,0
毛毛怎么不多说点话啦,431536922,1
好耶,25730587,0
估计得做两桌子[doge],797011,0
太快了，已经15w了,43824208,0
省流：点赞到15万，别到20万。,310043,1
外婆家不是好吃不好吃的问题，而是其实他的定位就在这了，预制菜，不高的价格，通过工作餐和一定的客流达到扩张，只是外婆家缺了点爆点吧，他是转型来的，就没有直接的快餐连锁来的直接,17489117,0
我觉得魏家凉皮在这方面做得不错，但可能只有西安有？也是那种中央厨房配送的快餐。,15372522,0
@Wnslzq 我在杭州没钱的时候就去吃一块钱麻婆豆腐,35682797,0
我感觉外婆家最好吃的就是那个排骨汤了，其他现在都一般般,357689463,0
这就要提到我最爱的老乡鸡了,13716752,0
点赞35W，王师傅去新白鹿亲自下厨给毛毛烧一桌子菜,100475949,0
吃王师傅做的饭，不是说你想吃什么，而是王师傅想做什么,6638903,0
两个小时七万……王师傅你做定了,20313050,0
王师傅每天晚上都乐不思阿根廷了再不去阿根廷就要冬天了,20668675,0
省流：可乐6?[妙啊],52078121,0
我还以为15万就要复合呢,395658340,0
因为不想去，所以三连[脱单doge],543714747,0
还是贵了   预制菜要足够便宜才行,230382,0
不是家常菜我不点 [doge],171668132,1
怎么感觉这期老王看起来越发眉清目秀了,349308,0
20w了[脱单doge],7535910,0
以前还可以，现在没吃过了,263673067,0
新白鹿新白鹿！,144983879,0
梦碎,21885606,0
20w了 可以新白鹿了,537982259,0
"突然想到，杭州有没有外婆家[思考]
那些说杭州美食只有K记M记的朋友觉得杭州的外婆家口味咋样[doge]",1871183216,0
"看之前：5.7万点赞…看完直接6.3万……
这届网友能处…有事儿是真上！",606696954,0
预制菜是未来餐饮市场的方向，这是大趋势，预制菜只要是预制菜价格，口味不差就可以接受,174044722,0
预制菜的优势方便，标准化，低价，本身战场是各大商圈无明火小门店，卖的加是个便宜能吃比方便面强就算及格，但是很多预制菜甚至不如泡碗面加个肠蛋[怪我咯],274312097,0
助力每一个梦想,388149437,0
老王头，爷来啦[doge][doge]（发出十万的声音,36479650,0
别点到20 ，点到15了先停一停，把饭做了再接着点[吃瓜],238527596,0
我喜欢这家店的话梅花生,8391154,0
外婆家第一次在西湖边吃的感觉还行就是西湖醋鱼真的酸,115102240,0
在萧山吃过的最好吃，其他地方吃的都不怎么样,471031452,0
20W点赞就去新白鹿，所以别点太多[doge],2013921,0
发生了什么？我眨了一下眼睛评论从600跳到了700。。,9982973,0
很真实,113297189,0
总结：77有助理了！！！！！！！,25255051,0
"为什么每一期一个flag啊
真的来得及拔吗",402196074,0
啥时候下厨，都21.5W了,358279207,0
最近已经爱上左宗鸡了[doge],112303652,0
红烧肉是红红的才是最好吃的,181428098,0
你完全可以去吃高档餐厅啊，你也可以问问那些吃泡面的为啥不去下饭馆啊,3.46158E+15,0
怎么王师傅跟变了一个人似的[脱单doge],10995809,1
外婆家我记得有个笋干炒肉好吃，菜名忘了叫什么[吃瓜],1317780125,0
有一说一，新白鹿确实比外婆家好吃[脱单doge],10981202,0
预制菜也可以很好吃。难吃仅仅是他们家品控不行。这家店缺乏诚意。,129164215,0
那么问题来了 有没有 好兄弟推荐一些预制菜呢,65736,0
这个赞给定了,397012179,0
想看毛毛和王师傅探店北京的丰泽园[脱单doge],381757158,0
但这价格在上海其实也挺便宜了,4980030,0
那要是点赞过了20w，王师傅还做不做菜了？[2022拜年纪_???],6677170,0
我去…这就17W攒了？！,1766884,0
前几年吃过，感觉还行，现在咋变这样了,23224334,0
一天就点到[doge],4652250,0
这个汤适合宽粉,501180159,0
我个人觉得新白鹿比外婆家好诶,2561055,0
瞬间20w,80385160,0
什么时候去,7059802,0
为啥有人会觉得外婆家贵，，，，,37294803,0
一（学生课）桌子菜[doge][doge][doge],1302100,1
已经14w啦,1560303,0
woc已经可以一天15w赞了吗,45993911,0
20万到了[滑稽],747597,0
商业成本来看，预制菜已经是菜品成本最低的表现了。餐饮的卫生成本高，新鲜食材保存期太短了，只有加工成半成品进行封装可以提高保存时间。只能说重口难调。因为不知道外国的肯德基和国内的一不一样……有时候国内各个地方的肯德基也不一样……,29057326,0
新白鹿最早在耶稣堂弄里面卖面的那时候还叫白鹿面馆老板是富阳人，因为紧靠下城区卫生医院所以本地人风评并不太好，除了看病的就是市交公司电车公司的人住边上的人不会太多,14446543,0
"有的预制菜一吃就能吃出来，有的预制菜还算好吃。
但你做了预制菜，你这家店的特色在哪里。
参考下奶茶店，要么你研发特别好，能有别人没有的新品；要么你控制成本特别好，能像蜜雪冰城那么便宜。",147522,0
外婆家虽然不好吃，但是让王师傅给毛毛做一桌菜，立大功！,7726951,0
这是马腾路店，就我们公司边上，公司聚餐经常去,6107805,0
王食府开张第一步，先给毛毛做一桌子菜[微笑],39863440,0
啥时候探店老乡鸡[脱单doge][脱单doge][脱单doge],2698872,0
同款猫猫碗！,4298971,0
预制菜标杆--萨莉亚,13182671,0
最近一直在吃，太累了没有做饭[doge],28150704,0
坏了，开局20秒就把赞点了[脱单doge],20659915,0
点赞投币收藏各150w能不能给毛毛做一辈子菜,37350925,0
10几年外婆家确实好吃，后来大学在宁波吃一次没感觉，真的一般,290741857,0
20w就去吃wsf不想去的新白鹿，兄弟们点起来啊[脱单doge],102715133,0
好久没吃外婆家了。现在都评价很差了？,7373880,0
点赞有点儿慢哦，给我鼎[doge],571636129,1
吃来吃去都变成了个人喜好，没意思,348531877,1
鱼头不新鲜所以下重??盐很咸,19613521,0
毛毛兴致不高，是去医院之前拍摄的吗？,35110906,0
预制菜一大特征，味道重,11882890,0
