content,mid,like
看完吃小龙虾，然后看到小炒黄牛肉，突然发现小龙虾没有上榜，哈哈。懂了,36113004,0
我之前在我们这点了一次外卖（老奶洋芋和油炸排骨）就是现做的，我一个人吃了三顿才吃完，这种只有当地人知道的美食我敢打包票基本没啥料理包（火爆大江南北的除外）,6438408,2
我自己就买过预制菜来吃，整体都行，价格还不贵，但你要我花点外卖的钱去吃预制菜，我只能说这是大怨种,346298962,1
现在的婚宴才是最宰客的，一桌子3千块的菜标上桌了全是预制菜，不仅很多吃着不新鲜，油炸的也根本不脆，可能一大桌子只有烤鸭是现烤现做的，能吃出来只有这一种好吃。。。,205504180,1
不要去鼓吹预制菜了，如果真的好，为什么机关食堂不首先引入。,368479218,3
预制菜的事情出来之前我就亲眼看到我们大学食堂某面食窗口，当着大家面把加热包里的菜倒进面里拌拌就出餐了，还是十几块一份[笑哭],3733069,1
应该不是龙虾尾的软广吧？不然后面的测评也没人敢信了啊[喜极而泣],20394462,1
预制菜肉类那个肉味跟视频里说的一样半死不活的，没现炒的好，对味道有追求的话别买肉类的,580588069,0
对我来说，点来的外卖能比学校还便宜，我就接受预制菜。我又没那么苛刻，几块钱的一顿菜还要现做，店家应该倒闭吧。,354910373,0
预制菜还可以，家里冰箱冷冻室反正没啥东西，买个十几包放在哪，配合冷冻的玉米馒头，一起热10分钟，这一顿夜宵不比点外卖差啊，而且还便宜。预制菜总的来说属于自己做菜和外卖的补充吧,7902711,0
去年12月份疫情的时候，当时食堂直接都寄了，我也没有屯食材，外卖范围直接缩减一半，关公司公寓里出不去，对门同事送了我一盒龙虾尾，结果发现那个虾线没挑，嫌太麻烦热了一点就扔了[笑哭]现在搬新公寓锅碗瓢盆都备好了，冰箱里也常备一些食材腊肉啥的，周末自己做个小火锅啥的也不难，吃着便宜又放心,391262577,0
其实根本没那么多商家用预制菜，结果大家抵制外卖，却去其他渠道平台消费更多的预制菜..........这个不是揭秘就是广告啊.....,49358828,0
买过一次就没买了，一包5元但一袋150g～200g根本不够一个人吃，煮两包+米+水电，跟点外卖差不了多少[辣眼睛],21832445,0
本质上是用工业化大生产的手段低菜品的成本,11313183,2
"我都混到吃预制菜了 还管他健不健康嘛[喜极而泣]
有钱有闲自己多炒几个菜慢慢吃不好嘛[微笑]",18798882,1
[捂脸]原来上班忙就花30多点了个牛肉的外卖，然后到了发现是料理包。我寻思30多了哪怕你给我炒个牛肉葱辣椒多放点都没啥。一料理包买这么贵味道还不好吃。其实我上班中午拿午休时间出去吃个饭还是有的，为了这点时间当深刻买个教训。觉得味道对不起这个价格,11056555,0
最近小碗菜这种类型的外卖挺多的，之前点外卖吃到一个酸甜口的鱼香肉丝，贼难吃，现在想想估计还真是预制菜[无语][无语],3.49313E+15,1
预制菜到底是做好的菜加热就能吃那种还是把菜品所需材料备好需要自己煮熟？我看这两种说法都有人在支持我搞不懂了。,439427173,0
国家和这些大平台还是要立法立标准来区分鲜制食物和预制菜，让那些用心做食物的小作坊能活下来，而不是劣币驱逐良币,31691727,2
三线城市专送众包都干过，用料理包的不多，基本都是微波炉加热+现配现炒，加热的常见菜有土豆丝和豆芽,394452916,2
龙虾尾买过，京东100块9盒，量还可以，而且肉也比较紧致。9盒没有一只有异味的[吃瓜]性价比还可以，这个可以放心冲,67928134,1
月初时候买拉子推荐的那个按摩仪的，可以去店里退下差价，双十一又便宜了10块,3.49329E+15,1
害怕拉泽，好吃的时候吃哭了，难吃的时候却笑了,400808716,2
感觉这个价位不值得买，太便宜了，会吃坏身体吧？,8859296,2
怪不得一些餐厅进货都是一箱一箱的纸箱子。我还是去有服务员坐在门口摘菜的馆子吃饭吧。,349069,4
预制菜和料理包还是有区别的吧。这种调好味隔着袋子隔水里一煮就能吃的顶多就算是料理包和预制菜还是有区别的。料理包因为价格便宜 只适合做外卖渠道。真正的预制菜因为价格原因。外卖根本做不了 酒店用的预制菜都是没有调过味的 不要被误解了??,44045138,0
工业化和信息化发展到一定程度，中央厨房和预制菜是必然的产物，抵挡不住的。,385651375,1
质疑预制菜，理解预制菜，购买预制菜[doge],700779320,2
所以我一般点便宜外卖时从来不点鱼香肉丝了，只有点20以上一份的才点，因为便宜的鱼香肉丝全是料理包，料理包也不是不能接受，价格摆在那，关键是预制菜的鱼香肉丝，那是真的难吃，白送我都丢掉的那种。,75723808,0
预制菜有的好吃有的一般般，比如卤肉饭的卤肉包，原厂的口味很正宗，各方面很难挑出毛病，其他肉食企业也有做这种成品料包的，他们自己会找上门来推销，尝了之后，你都不用非得是美食家都能鉴别出来根本就不好吃。。还有股子怪味。所以主要看外卖店老板的良心了、,111478743,0
预制菜味道不好吃[2233娘_无言]但是有些外卖店人炒的直接是难吃[2233娘_吐魂],32923760,0
2024了，不要再看到预制菜就觉得脏乱差了，自己买料理包，比90%的外卖店和实体店都干净，还便宜方便。,2156303,1
每天吃料理包+方便米饭，兄弟们有没有说法[doge],25155759,0
推荐一下我们品牌：味知香[脱单doge],228205899,2
前前后后买了30包预制菜了/每包也就4块多，直接冰箱拿出来放电饭锅跟米饭一起做熟，很香,351153504,1
这些预制菜不是大部分都挺好的，我反正挺爱吃的，配料表也挺干净，希望有些人不要魔怔。这是食品工业对平民大众很利好的一个进步。,12935280,0
每次都调皮我们，赞是不可能给的，(诶，你又吃不着),638227716,5
哟，换了遥遥领先啊[脱单doge][脱单doge],454172929,2
我还挺喜欢盒马的广式香肠煲仔饭的，也是预制菜。不喜欢预制菜是不喜欢商家拿着现炒菜的价格给我预制菜。,644282,0
话说预制菜外卖包装成本挺高啊，一份一个袋子，还要配餐盒，不是说成本的问题，这有点过度包装了,272066010,0
5000人同时观看，4000个赞，不愧是拉泽,35883265,2
"我觉得是哗众取宠，加热就能吃的叫料理包，这种品相很不好，基本吃一次就不会再来了。
我觉得半成品现做可能性还更大一点。像肯德基那种就属于半成品，饭店我也做过，煮好的五花肉和肥肠放冰箱，炒的时候再拿出来切，这就是半成品。",1971840,0
怎么突然想买了[doge],482847103,2
这种预制菜就是软罐头，盐油防腐就够了，肯定不用防腐剂,686614672,2
外卖还得是麦当劳,3.54659E+15,0
是不是预制菜有时候一看就能看出来，特别是西红柿炒鸡蛋，我一看那种碎碎的鸡蛋八成就是预制菜[笑哭],181660518,0
别的不说龙虾 不用我剥壳  我就会买  我是真的难得剥,42624246,0
02:05 哎哟，小伙伴们～,1281811300,1
"我不反对 真正意义上的 安全、干净、正常的预制菜销售，在我眼中它就是类似方便面，速冻饺子，速溶咖啡，自热食品的快捷食品。
我反对的是那种前几年曝光的生成过程一大包不知道放了多久的冰冻排骨被工人倒在大盆里解冻，然后有块排骨掉地板了，工人直接捡起来丢刚刚那个大盆里[微笑][灵魂出窍]
这种生产环境恶心到爆炸的预制菜包谁爱吃谁吃[微笑]",29186286,0
视频里面测评鱼香肉丝那种味道，打开就能闻到一股潲水的味道，就能判断还不好吃了！那种是最难吃的，而且吃了还反胃，冒酸，导致以后外卖再也不敢点鱼香肉丝这道菜了，这道菜其实很考验厨师的水平,410783563,0
"为啥预制菜跟学校食堂的菜味道很像？因为它们都是大锅炒的，然后都放了一段时间，一个是露天摆了两小时才开始卖(一般学校9点半左右就开始炒了，11点多才到饭点)，一个是炒好后装袋速冻。[妙啊]
大锅菜都这个味道，至于口味为啥有的比较难吃，本质是因为调料的配方和量的问题。",11108698,0
现在的番茄做番茄炒蛋真得放番茄酱,288326745,0
有点绷不住了，今晚出去吃的餐厅跟视频里的菜系包括名字一模一样,1515225883,0
想看拉泽做军粮视频(｀?ω??),3.49311E+15,4
二战时期就广泛在用罐头 那照前面那么说 那个时候就有防腐剂是吧,3.54657E+15,0
实不相瞒，我看这个视频的目的就是给自己买点，一个人就不用做饭了，我做的对吗家人们[doge],1702077,0
老实说，鱼香肉丝对于食材新鲜度很挑剔的[藏狐],29790101,1
这些预制菜都有几个特点，一个是重油重盐，为了保质，一个是勾芡或者说水不拉几的，正好我广东人就不爱吃这些玩意儿，我倒是很喜欢那种预制鸡汤馄饨之类的[妙啊],906856,0
最开始叫料理包  现在为了提升b格都叫预制菜了吗,22139494,2
"我就知道酸菜肥肠要翻车~之前我买过一袋卤肥肠，因为味道实在太大，我忍着臭味把里面掏干净，又放在火锅里面煮，吃起来还是臭到不行！！！感觉连每一次呼气嘴里都是一股臭味！[笑哭][笑哭][笑哭]
不知道这些加工肥肠的食品工厂是怎么处理的，我估计根本就是简单冲一下就拿来做菜了！",164761402,0
食物消费开始降级的时候 现在普通人能适应预制菜 以后预制菜就能给你偷工减料 挺可悲的,67620319,0
均价5块的预制菜，外卖平台上卖十几、二十块，商家真是赚麻了,81571583,0
鱼香肉丝那个可能是地区问题，我们这儿完全就是酸的，有一些甜味儿，咸味儿很淡。第1次听说鱼香肉丝是川菜，还放辣椒的时候我世界观都崩塌了…,2146283792,0
坏了，那个回锅肉和我们学校的长得一模一样[思考],44531627,2
预制菜的生产车间决定了预制菜的下限  但是外卖店的卫生可不能保证下限,7519677,1
经常点外卖的还不如专门买预制菜，配料表干净得多，只要是正规厂家生产的绝对比普通小餐馆干净,23248437,0
沦落到吃5块钱的料理包还要啥口感啊[笑哭],17579693,0
还有面条，我记忆里拉面应该是有一个师傅在那现点现拉的，现在的拉面馆都用的是冷冻面条，口感非常难吃,1861661936,0
"预制菜其实没什么，跟包装食品不都一个样，正餐能吃现做的，吃不吃选择权在消费者，又怎么会对一款产品有什么成见呢
但是外卖收着现炒菜的钱卖预制菜欺骗消费者，或者是食堂和承包性的饭堂在制作中大量使用预制菜和半成品，减质不减价，变相强买强卖就很令人厌恶了",37823900,0
你得看什么东西了 我在北京这地送外卖 表示 一般都是自己做（所以卡餐）当然食材会预处理（比如土豆丝 一般都是提前焯水 有人点了就开火热油调味料放土豆丝翻炒出锅 一般一分钟不到就好了）因为他们也要控制成本的 但是一些连锁的反而是预制菜 而且出现问题他们还会收回餐品（一般商家都不要了 毕竟出锅到送到送回最少一两个小时 口感啥的也不会太好了）然后等下个有缘人热热就卖了（比如某某香）还有就是一些便利店卖的 这个不太懂 预制是一定预制的 毕竟他们连个厨师都没有 为啥说不太懂 是他们如何控制量 如何处理过剩商品的（比如我见过一个连锁便利店 他家米饭是塑料袋装的 我当时都懵逼了 犄角旮旯里面的外卖店也是锅盆装的 你们这么多店的企业用塑料袋装）,238624069,0
那个小龙虾我买过，冰冻肯定是冰冻的，肉吃起来肯定比新鲜的柴一点，不过10块一盒自己买来吃性价比也很高了，我这点的外卖像这种数量的龙虾尾一盒也要30多,148552,0
只要能保证食材的品质就是最好的，别给些过期 坏了 淋巴肉 病肉的就行，预制菜可以说我非常可以接受，忙完了没时间做饭画个8块多钱买个好的预制菜 在自己做点面条米饭肯定是好的,397645420,0
之前去饭店吃饭，点错了一个菜，撑死不超过五分钟，去取消的时候服务员已经端那个菜过来了，当时没想到什么，现在想想emmmm,471867531,0
必有防腐剂的东西，本来人的生活自己做菜或者饭馆做饭防腐剂几乎没有吧，现在天天预制，一年的防腐剂增加了几包几千倍了。每一包在国标内，累积早晚出事。,2887840,0
其实没时间做饭也可以做盒饭的，去家周围的熟食店，买一份荤一份素或者买2份荤或者小荤具体看熟食店现有的菜和自己的喜好，回家后只要用电饭煲做个饭（一个人的话应该可以吃2天，个人不建议一次性做太多），然后用饭盒按照自己的需求的量放好放冰箱，其他剩下的饭还有菜放冰箱，然后第二天上班的时候把饭盒带到公司加热就行了，我之前这样带过，价格比外卖便宜，不过这个方法只有秋冬季节有用夏季就没有用处了。而且会吃腻毕竟熟食店的菜也就那么几种,9460318,0
目前有几个封神榜[脱单doge],3.46157E+15,0
说实话预制菜无所谓，但是你工业流水线产品卖我私人手工定制的价钱我就得说道说道了,20641268,0
这种菜没有烟火气，吃一两次你就会觉得难吃！我一般都是找快餐，或者跑到工地附近！便宜量大！,32874384,0
弹幕是真的挺离谱，谁家牛肉八十一斤啊,532438283,0
那些刷《12个月》的甜甜人是一点都不看-18°C保存嗷。而且这也不算预制菜，算冷冻料理包，真正合规的预制菜指的是保质期短的那种。目前外部势力进行舆论干涉企图将其妖魔化限制国内相关产业发展，实际情况并不如网友们的想象。,32048402,0
经典不要妖魔化预制菜，然而每个商家都是拿现炒的价格在卖，那这差价谁赚了呢？有哪家是标出来的售卖预制菜的吗？,22973516,0
敬勇士，up还真敢吃啊，预制菜里边得有多少重金属元素和放射性元素啊,401556646,2
学校附近的小店用预制菜做盖饭，15一份贵吗[微笑],1272200637,0
以后你们就可以在饭店花5000吃个预制菜鱼，岂不美哉？[兔年][兔年][兔年],367007732,0
知道怎么辨别是预制菜还是现炒的了 预制菜都是这种汤汤水水的[脱单doge],21234159,1
"适当吃点预制菜没问题啊，我总不能自己做果冻鹅肝、佛跳墙，仔细想想粽子也是预制菜吧[藏狐][藏狐][藏狐]
不过番茄炒蛋属实有点没必要",1126382397,0
预制菜嘛也有不错的。我就很喜欢买毛豆。平时丢冷冻，解冻就能吃。配啤酒杠杠的。半成品预制菜也可以买，不过就是要回家稍微加工一下。凉菜类预制菜几乎都是开袋即食[吃瓜],25664102,0
为啥啊，右手带手套用左手拿龙虾，我要笑活了。,1597601079,2
"能够把预制菜  调理的有滋有味  也是一门厨艺
糖盐酱醋  也是预制的  不是 ？",1234243748,0
不是预制不预制的问题，外卖就少吃，我亲身体会的，前两年工作问题一直吃外卖一段时间，今年几乎都是自己煮饭吃，身体感觉和气色，真的不一样[doge],479640924,1
为什么up主总是把垃圾直接丢地上能不能来个兄弟解释一下[脱单doge][脱单doge],521680729,0
今天没广子我是不信的.,597288865,2
[doge]小城市就不需要担心点到料理包外卖，因为料理包太贵了。,116365428,0
无法理解，西红柿炒蛋为什么还要预制，几分钟就可以炒好的东西，难道预制菜真的比原材料还便宜？,194665265,0
好吃就行，健不健康的纯属马后炮了，正常人连维持正常基础摄入糖盐都做不到，一两勺就超标的情况下谈健康实属多虑,34976969,1
今年过年，我妈懒得弄太多菜，但又想凑八个，就买了两个预制菜（只记得是两道肉菜，记不清具体是啥了）别说，味道还真可以，而且配料表也还行。感觉有时自己不想做，或者想吃一些自己不方便或者不会做的菜，预制菜是真的可以的,389719979,1
预制菜也分三六九等     而且完全是天壤之别    食品厂  和   五星酒店中西宴会餐的完全不是一个层次,1146757160,0
省流：本期无广 无百灵鸟[吃瓜],176859926,2
如果有便宜量多还不用微波炉加热的预制菜我还真想买着长期吃（一个懒人如是说）,500253518,1
我一直以为大厨的地位会坚定不移的不被代替  没想到 也受到威胁了 [笑哭],22368781,0
简单菜还是自己做感觉比较好，有那种做饭的喜悦感，但我也会买一些预制酸菜鱼，还挺好吃的,335199533,1
讲真的外卖这么做和我自己挑方便面有什么区别,11720037,3
公告：我们将龙虾的特性改为螺蛳，希望玩家能有更好的食用体验,351417471,1
鱼香肉丝想做得好吃很难，我就没吃过满意的...不管是预制菜还是现炒的。,1284952,0
我们学校的饭就是预制菜[微笑],1357594244,3
"預製菜哪裡不好了?
這個不就冷凍食品的概念",3.49311E+15,1
完蛋了，感觉学校食堂的菜全是预制菜……,2031655796,1
所以说预制菜想吃自己网购或者超市购买不行？非要外卖等餐厅使用？适用范围规定不明确的工业产品。,332481548,0
大城市可能好一点，你到中小城市的学校食堂看看，我相信你更愿意吃预制菜，我跟着他们全程，从买菜买肉开始，相信我，你不会想吃的。。,496012720,0
老实话还是少吃预制菜，虽然它短期没啥问题，长期那种天天吃肯定会吃出问题来，食品添加剂它本身没啥问题，但每人代谢能力不一样长期吃是会出问题的。,1592115641,0
还行，当真的.额.不算辣[doge],111637505,0
麻辣排骨的盖饭，在这些快餐店打过工，这个排骨就是预制的，味道的确还行，但.........,480620896,0
拉泽哥太爱番茄酱了，预制菜的番茄炒蛋在我这儿是妖魔水平,23996586,0
不是，12个月保质期还怎么了，这种东西说白了和薯片零食牛奶之类的有什吗区别？,479158161,0
番茄炒蛋，里面必须有番茄酱，颜色杠杠的，味道还好[doge][doge][doge],472059812,0
不是，关键是有些地方可以用，但是有些地方你有没有讲过他卖的比那些自己做的菜还贵，有没有想过有些商家的问题[藏狐][藏狐][藏狐],1275651824,0
配料表很干净一点防腐剂都没有，但保质期全是12个月，冷藏能保存这么久？,1003932231,0
"你想的太好了。
水浴料理包有几个会真用热水解冻，都是微波炉。食品里都是微颗粒",397739945,1
[滑稽]预制菜趁现在用质量开市场的时间吃多点，市场打开后国内的鸟性大家都知道的,10621226,2
那个番茄鸡蛋有点心动，有点跃跃欲试,203517733,0
最传统正宗的鱼香肉丝就是酸甜辣，因为需要泡椒来把酸甜味转化为鱼香味。 但是后来传到外地很多人不吃辣椒的，就去掉了辣椒，就成了糖醋肉丝。 就有很多人生下来就以为糖醋味就是鱼香味。 但正儿八经的鱼香味是指的糖醋泡椒,3.54639E+15,1
讲真预制菜有什么不好的我觉得大牌要比小店还卫生顶多可能不太好吃,88237704,0
想问问大家，鱼香肉丝是川菜还是东北菜啊？,313358675,1
现在这收入水平，用预制菜降低工时成本是难以避免的…,444848299,1
永和大王全是预制菜，给员工也是，喜欢哪个口味直接拿一袋[笑哭],2082307733,0
所以我点外卖都是点见过的有实体店的，活着快餐，那种新店从来不点,285626731,1
还是看老板的良心，就算是现炒菜，老板要是用不好的食材，还不如大厂的预制菜,76022625,0
名为评测实为卖小龙虾和小炒黄牛肉的[吃瓜],416767768,0
我觉得既然大家都知道预制菜料理包了，那么自己买也可以完全没必要点预制菜做的外卖，这样饭馆不就流失一大批人吗，这样的话使用预制菜的店家感觉是在饮鸩止渴[思考],291213515,0
"预制菜味道价格都不是大问题。
就怕类似鼠头，三鹿等要命的问题。",1389417131,0
"预制菜本质问题就和没有厨房堂食的外卖店一样，看不到原材料，不是现做的，压根无法确认卫生和材料来源。
虽然说大的店做的预制菜，可能品质会好，但是你看，老坛酸菜，涉及几家企业哪个不是大牌子，不是记者曝光，这些厂家压根就不会管控这里。
就以酸菜为例，泡面场购入酸菜调制成调料包，哪怕全程监管，卫生无问题，但是酸菜来源不管，往下酸菜厂（作坊），用正规器械腌制，他们也管不到种菜的，种菜的地用了污染水也发现不了。就是这样一级一级往下，有一个地方坏了，就全坏了，但是没有企业有那个闲钱从头管到尾的。

最后也是消费者用“这是个大企业，相信他吧”，这种思维说服自己",96357,0
小城市点个外卖才十多块，再用这个预制菜就为了赚你个加热费？大城市那种随便点个外卖就三四十的，用这个才是真赚钱,17071549,0
大二在食堂兼职的时候干过一个预制菜的窗口，他们用一个铁板挡住，后面是热水槽，给预制菜加热，点餐了就拿一个拆开一倒就完事，味道难吃得很,690307343,1
这个是在哪个饭店的呀，同在苏州避避雷，不会是那个东吴。。？,502422841,0
预制菜提高底层寿命，不要身在福中不知福,631012295,2
只希望在我去世之前，吃现炒蔬菜不会和美国一样变成奢侈品。,406871367,0
没有防腐剂的话我还是支持预制菜的 那些保质期十几二十天十几个月的  拉倒吧,630604393,0
之前我guyan的吃了半年多，确实很不错，不知道还有没有更好的？,2156303,0
隔夜菜都不能吃，这预制菜得隔多少夜啊？还是说两个不一样？,34102911,0
还好，哥们点小碗菜也就5块左右，还有两份米饭，还能送到门口[doge],1031729261,0
我一直不知道水饺是不是预制菜，都吃了一辈子了[大哭][大哭],3.54656E+15,0
冷知识军粮也是预制菜.主要是民间的品质的不到保障才是家长担心的.而且很多预制菜低成本却卖和现做的价钱差不多,77771341,0
预制菜绝对比某些小餐馆（甚至是大品牌）的后厨要干净。,616449490,1
之前的预制菜还装一下，打出来给撒点葱花香菜青椒啥的，现在装都不装了，直接铝盒送过来。。。[呆],10177024,0
笑了，没防腐剂保质期12个月，欸，就是不标,3.49312E+15,1
预制菜为了味道，油盐调料都会加的很多，远远超过人体所需的了,366099662,0
"新美香几十年的牌子了 早年做饼干的 算是童年味道
不知道是换老板了吗 转型了啊",3768775,0
我们这鱼香肉丝就是放醋的，另外笋，木耳，胡萝卜，莴苣，随意搭配几种……个人最喜欢胡萝卜和木耳搭配,76767150,0
我不抵制预制菜，但我抵制用预制菜不标注，我不想吃预制菜，更不想吃外卖二手加热的预制菜，又贵又难吃又不卫生还不知道用的啥做的。,1579462933,0
预制菜适合那些没有良好用餐条件的群体，学生啊或者是从事重体力劳动的劳动者，新陈代谢快，吃这些没问题，便宜又够味。坐班的中青年就不太适合长期吃这些了，容易发福三高，在意健康的话，最好还是自己做饭。,22318417,0
预制菜没有问题，但是《生产》《运输》《存储》《保质期》这些都要确保没问题才行。要是只有几天，最长只有一周，生成环境卫生又杀菌包装，这一般没问题。怕就是说到做不到。只有国人懂国人吧，只能说。,19009074,0
我对预制菜倒是没那么反感，最简单的比法就是和沙县的套餐饭比哪个好吃，价格差不多，而且平时我也就吃沙县，其他吃不起。主要是如果进快餐店，比如我们这里福州本地的“食神叙”，素菜比如2块只有白菜青菜和豆芽，花菜4块，半荤辣炒火腿肠6块，番茄炒蛋6块，荤菜更是8块起步，比如炒花蛤，辣子鸡，蒜苔鱿鱼啥的一小盘，再往上的罗汉肉9块，最高好像是12块。看视频里的预制菜比这些好像便宜多了[灵魂出窍],211976,0
由于条件所致吃过个把星期的预制菜，那味道我叫我长期吃我肯定受不了，虽然都是高价采购的，但是那味道就跟罐头肉制品差不多，非常软烂可能时间放的长了，导致肉食材本身的味道都丧失了，其营养价值可想而知。,323054287,0
[doge]送过一段时间外卖，我只能说用预制菜的厨房比大多小饭店厨房干净得多[doge]，起码人家餐具灶具这些都是新买的，厨房也是新装修的，不像那些私人做了好多年的饭店，乌漆嘛黑，灶上全是陈年老垢，我都怀疑我们这里是不是没有工商局了，厨子也根本没有洗手啥的说法，然后直接拿手抓配菜调料的比比皆是，但预制菜起码都是捏着包装给你倒进外卖盒子里，或者直接装好后放到微波炉里给你打热[doge],32240379,0
看了两个月，点赞投币都有，今天才发现没关注[微笑][微笑],477168432,0
挺好的，以美食著称的大中华厨师万万没想到有一天自己会面临失业的风险。以后大家都是一个栏里的驴了，每天吃两袋饲料就可以接着干活。未来可期！,219702508,0
我18年兼职的餐馆就是这样的，直接把预制菜包放微波炉里搞三分钟，铺在米饭上搞点土豆丝，海带丝一份卖二十多,698251609,0
"我觉得挺好的，比我自己做的好吃。自己做又贵又难吃，还劳心劳力。

如果品质能更高一些就好了，反正价格这么便宜，还是有上升的空间的。",1283352,0
我可能没救了 感觉这个比我自己做的好吃[脱单doge],84171063,0
所以你要是点外卖最好点那种快餐实体店的,1640741,0
想看小龙虾盖饭的预制菜[大哭][大哭][大哭][大哭],32776198,1
我感觉这个龙虾尾是广告，主角，牌子给的特写。,71357725,2
为啥一说预制菜好吃弹幕有些人就这么急呢？,32482516,0
能吃就行[热]只要吃不死人，都买预制菜填饱肚子就行了,487778783,0
不点赞我可太舒服了！,924792,2
@極祥あ-默,1602843245,0
预制菜干净又卫生，比小作坊的好多了。,37730645,0
这玩意符合卫生标准 定价合理的话也是可以接受的,31374031,1
我吃了好几年了 我觉得挺方便的  我是支持预制菜的   但要选择大牌比较放心   推荐谷言料理包   他家红烧肉真不错     [doge]       要觉得我是水军是就是吧,3039500,0
关于预制菜，我的态度就是：1.提前说清楚，不要把预制菜当现做的卖；2.价格够亲民，跟现做的一个价肯定没人愿意；3.保证食品安全。能做到这些我还是很支持的,337974084,0
有没有推荐的预制菜牌子？性价比高的,286985907,0
预制菜没有问题，拿预制菜的成本卖现做的价格才是问题[doge][doge][doge],312175402,0
预制菜不是一天两天了，十多年前我在便利店上班，卖的都是预制菜，装盒里就是便当了,1325878534,0
记得有个视频报道过 配料表造假 明明自己检测有防腐剂 可是去送检 人家不接受检测,543907551,0
预制菜不是还要自己炒嘛 我买的那种都是 生的 然后需要自己下食材在炒一遍 味道很好,7372256,0
我们这外卖用了优惠劵5-6块钱，居然也不是料理包，优惠劵就1块钱抵5块那种，我都不做饭了[笑哭],24098317,0
鱼香肉丝，我在江浙这边吃过的都是酸甜口味的，没有辣的。。。。。,43106854,0
@Zebedee 在一起的时候我还是勤劳点我做饭吧[辣眼睛],347374257,2
有没有啥预制菜推荐啊，我们这外卖普遍比前两年涨价5块左右吃不起了快，工资一点没涨,56296203,1
一分钟，出息了！,515451464,2
预制菜比某些店卫生强多了，但是你用预制菜我不反对，但是能不能便宜点,6656931,1
拉子拉子[星星眼][打call][打call],38796971,1
预制菜的喷点只有用预制菜充当现做菜的价格卖,4711147,1
一边吃预制菜一边看预制菜测评[脱单doge],9375147,39
合格的中央厨房出来的预制菜是没问题题的,3113642,0
品类有点少，再多测几个吧，还有什么自热食品的,31750624,0
为什么拉子每次吃到难吃的东西都可以一点表情都没有[笑哭][笑哭]然后说出：好难吃呀,66705674,1
马德今天才知道 我吃的青椒肉丝怪不得每次味道一摸一样的 我还夸老板技术好,41024663,0
除了高价格，我最忍不了的就是它黏糊糊水唧唧的口感，正常炒出来的菜口感不会拖泥带水，预制菜啥品种都是底下一滩油或者水，吃起来很难受,1437507119,0
餐馆贵主要贵在人工房租和水电，老板也要吃饭，只能把成本转嫁给顾客。实际上原材料成本是非常低的，外面最便宜的一盘酸辣土豆丝，8-16元，一斤土豆才几个钱？还有就是预制菜工厂采购的量足够大，进价就更低了。小馆子一天能用多少斤菜，一百斤算多的了吧？预制菜工厂每天都是按吨消耗食材，原材料上又省下成本了。,11578322,0
我从不在意它是不是预制菜或是料理包，我就是个懒人，要么点外卖要么就预制菜，哪怕有些东西真的不很干净，眼不见心不烦，方便最重要,11095027,0
拉总 能不能出一期海胆水饺测评，最近好像很火。想尝尝味道 但是牌子太多了，不知道哪个好吃，怕踩雷,42384765,0
预制菜有些质量参差不齐，你卖预制菜就标明是预制菜而不是打着现炒的噱头和价格给人吃预制菜，消费者又不是冤大头，而且点外卖还是点自己线下门店吃过的吧，不想吃预制菜自己就多注意,501813848,0
那个牛肉真的心动了，便宜而且那么一大份全是肉，平常点外卖又贵肉还少，无论肉是什么做的光这性价比就值得我去试试[微笑],346133798,0
要怎么知道预制菜就得看你经常出不出门，经常出门去逛吃的，或者去呃经常经过饭店的，你就看他们的厨房，还有出菜的速度，以及是否堂食，有些厨房中间就隔了块玻璃，看得到,341904274,0
讲真，合法的商家工业流水线生产出来的预制菜说不定更卫生。,3079800,0
外面一点只点KFC或者黄山菜饭、、、热炒的话，都是点自家这块实体饭店的热炒,25441836,0
大家应该合理看待预制菜，已经是大趋势了，不用污名化。,44468882,0
如果外面店有稳定销量，自己做大锅菜比料理包成本低,246593431,0
草，那个预制菜的小炒黄牛肉，我一眼看出来就是我前段时间天天点的一家外卖小碗菜的菜品，那个颜色，配菜，分量，一模一样，这一个菜就卖14元。竟然是预制菜！！！再也不点他们家了,34173905,1
预制菜不离谱 离谱是一份预制菜能分成两份小碗菜卖[吃瓜],87852936,0
你这菜都是大家自己选的。[妙啊][妙啊][妙啊],3.49314E+15,0
租房子住的表示想买了，话说饭怎么弄，菜我泡开水里行吗[脱单doge],23136878,0
UP能不能说说，打开包装的时候，距离生产日期有多少天了呢,293655066,0
请问那个小龙虾是不是广？不是我可要买来试试了[笑哭],17279880,0
管他预制菜还是现炒菜，只要卫生达标，味道好吃，就无所谓,305203555,0
很正常啊！沙县小吃里基本都是，经常吃,45416760,0
几乎都是高油高盐，肉也是冻肉，因为重口味才压得住味道，维生素估计也没得了,1139212939,0
只要合规合法，我不反对预制菜，但我很反感点的外卖是预制菜，我吃外卖还要吃这些料理包，我干嘛不直接网上买？[翻白眼],430352,0
提到预制菜就涉及到你喜欢吃大厂加进去的有名有号的添加剂还是喜欢吃小作坊炒菜的时候因为不卫生混进去的没名没号的“添加剂”了。,414122491,0
只要你不用炒菜的价格来卖预制菜，你是预制菜你就标注自己是预制菜，我管你卖不卖！但总有那些黑心的把预制菜当现炒的卖，我不反对你预制菜那我反对谁？,31018183,0
