content,mid,like
如果只是预制菜和料理包那其实还好，但是它卫生有没有达到要求那就是另一回事了，我们食品安全水平又不是不知道,40951482,0
没那么复杂。单纯说炒菜，看商家出餐时间90%就能判断是不是预制菜了。另外，一个月销量几千的店不是提前炒好的大锅菜就是料理包预制菜，因为现炒根本不可能做的过来，首先就会被骑手骂死,1310750916,0
不是，这备注明显是来找茬的吧，商家会理你吗[笑哭]视频里打电话的算好了,2142056129,0
那种小店面什么炸鸡饭，什么便当90%都是预制的[滑稽]还有面食，那个汤都是预制的，不过汤可以是商家自己熬的，备着的[doge],10975282,0
避免预制菜，我先在美团看喜欢吃哪个看距离近的就开车去，发现找不到店了（开店的基本上都能把店开的都能看得见的）百分百专门做外卖跟预制菜的，我直接随便逛逛看的有什么吃什么，反正就是不挑，虽然这个办法笨，但是可以知道他是不是预制菜和专职外卖的，这种办法只能在时间非常充足的情况搞，上班的话都是平常附近有什么吃的就吃[吃瓜],410159844,0
我能理解up主是为了测试是不是预制菜，但是辣子鸡不要辣椒这，很抽象，蚌埠住了[脱单doge],439973704,0
之前在中山我朋友叫我过去跟他一起搞外卖说还挺赚钱，一个厨师一个洗菜的阿姨一个撕单打包装，还有一个多余的到处帮手。只做外卖，一份算下来8块到12块，菜就是千篇一律的来个素菜炒点肉，我也不知道算不算预制菜，菜是当天买的，现炒好丢一个很大的保温架子里，中午单子一两百分刷的一下来了拿出来包好放架子上给外卖员拿走就行了。也就是勉强混个温饱那种饭菜，对正常人来说算挺难吃的。赚钱就还可以，总的算下来加上分红每个月能有个七八千,14000072,0
判断是不是即食料理包有个很简单的方法，看蔬菜价格，卖的很贵，份量很大，没有满减优惠的一般都是现炒的，因为炒菜人工费和房租费占大头，而且锅很大没法只炒一小碗，并且因为压不了成本所以一般不接受平台的强制优惠政策，并且菜品种类往往很少，没有什么自由组合套餐之类的选项。,11108698,0
肥牛饭不要洋葱这个分不出是不是预制菜的。一般日式肥牛饭都是一大桶的肥牛片和洋葱泡在料汤里面，啥时候出餐了舀一勺浇在饭上，不管预制菜还是现做都是进大锅，就算是新鲜的说不要洋葱顶多也就是手动把洋葱挑出来。,2468347,0
给不想吃料理包的推荐几个分辨技巧：小碗菜 木桶饭 XX盒饭大部分都是料理包，其中里面连锁的也是，口感上吃着巨咸、炒菜吃着像蒸的、看着就颜色暗菜发蔫的都是，一家店炒菜种类过多，并且买完没多久就已经出餐的，有一些经典料理包菜系的（小炒黄牛肉、糖醋里脊、肉末茄子、鱼香肉丝等等）这些料理包店真不是卖的便宜，连满减带券实付也是30以上了 比较能吃的可能还会吃不饱！,14964453,0
外卖直接看那种线下店最好是你自己去吃过的，沙县小吃兰州拉面这种的，还有一些饭店的，这种一般都比较贵一点,286230930,0
"预制菜现在太多了，但预制菜大部分口感很差。特别是牛肉，牛杂，早几年就成重灾区了。
以前点外卖看不上乡村基啥的，现在乡村基之类的反而可靠度比较高了，真是神奇",3341900,0
弹幕里有人说西红柿炒蛋预制后加的辣椒是不是有点鸡蛋里挑骨头没事找事了，这个男的形状明显就不是预制啊,2078543904,0
我送外卖那么久只能说想吃新鲜的就点麻辣烫，至少蔬菜新鲜，想吃现炒的就自己出门吃，是不是现炒进去看一下，只要外卖就一律当做按照预制菜99%不会错,384608261,0
不是说预制菜不行，而是现在很多商家用着预制菜打着现炒的名号，卖的死贵。就像视频里那几家预制菜的商家，你预制菜就预制菜。为什么要说是现炒？一个预制菜给我卖20多块现炒的价？,335762489,0
预制菜只要干净卫生合格我倒是无所谓，现做确实口感更好但也更慢，饭点高峰期的时候客人和外卖都现做的话那就有的等了[笑哭],357198594,0
还得是b站评论区，正义使者真不少还有人身攻击的。[支持],61083356,0
这个西红柿炒鸡蛋，我估计啊，我说的是我估计估计是老板估计已经提前做好了，就是把鸡蛋做好了，放一边西红柿切好了，放一边，都有人点了之后，俩个一起炒又可以不用浪费时间，又不用卡餐，你们觉得我这种想法行不？,568068616,0
我觉得现在大家都应该互帮互助，我今天看外卖商家，看差评有人说预制菜，我直接退了，我自己也点过一些，是预制菜我也会在评价里说，让大家知道，现在卖预制菜都不说明，当新鲜菜卖，真是恶心,389206676,2
我点外卖分辨预制菜自己也有一个办法。就是比如点酸菜鱼，看可不可以选辣度，可以的话再看加料区有没有鱼片加，一般来说预制菜份量是限定死的，如果可以加份量，说明可能是现做的,11904732,2
看到一个厨师发的排骨炖莲藕都可以是半日制的莲藕都是从料理包里拿出来的，加点三花蛋奶就是骨汤了，制作过程5分钟,16907951,3
我直接自己买预制菜，不让中间商赚差价[doge],6327247,2
我现在点饭都是点沙县，说实话这几年开的新店大部分已经做到口感不如沙县，价格沙县两倍了，连个荷包蛋都能预制懒死他们得了,178473837,0
那个肥牛饭，料理包网购6块，没想到外卖卖这么贵,333568219,0
刚上大学那会不想去食堂，那个时候天天点外卖，只点两样，一个肯德基，一个烤鸭，我连着吃了一两个星期,287527940,0
不是预制是提前炒好一大盆 我干过学校食堂 不懂不要乱说 烤肉拌饭成本不到4块钱 你知道预制的成本多高吗,263205162,1
预制菜也没啥，有些黑心店家用预制菜的成本卖出炒菜的价钱。但消费者又不好去判断，就很难受。,135683432,0
这个,493991602,1
来了[笑哭]略[doge],178738379,5
很多不能备注的也不是预制菜而是大锅菜吧,24099598,4
"点了七八年外卖说几个我个人总结的方法
1看评价评价里如果有一栏到店评价点进去如果图片有出现明显是外卖餐盒的，直接别点百分白料理包。
2看最上面的几个餐品，如果是什么点收藏送什么鸡块之类的或者看上去一块钱一个菜结果好几份起送或者有包装费的，百分之百料理包
3看地址地址如果是什么什么小区什么什么广场的，大概率小心，如果是看到了一家这样的，可以去其他的销量高店面看位置如果位置也是那里，大概率就算外卖城
4少点炒菜，粉面之类的很多很难分辨且不干净的
5看菜单那种一家店一堆杂七杂八类型制作方法不一样的菜的大概率是外卖店，曾经就看到过一家粥店还买所谓的烧烤实际是油炸的还有什么粉面，包子炒菜之类的除非是大型餐厅外卖，百分比外卖店。
6如果要点炒菜炒饭最好连锁至少在你那个省不同城市都有或者是一些比如商场里的餐厅。炸鸡类做好点麦当当开封菜再次也要华莱士这种大型的价格虽然会贵一些但环境保证不了一尘不染起码吃了不会拉肚子，烧烤其实说句难听的外卖烧烤大部分都不靠谱线下真的烧烤店是忙不过来做外卖的。如果还是不想出门吃也有一些方法，销量200-500左右的没有什么满多少送肉什么点亮收藏送肉的那就还可以，如果是那种新疆羊肉店菜单没有猪肉之类的，销量200-500的地址也不是外卖城的基本就算正常的。奶茶咖啡这些点连锁的就行这种没什么技术含量的茶饮店不需要特别担心",526580519,0
"我朋友最近跑外卖，他和我说有的店不做堂食，只做外卖，一天几百单的，那肯定是没法下单后现做。
但也不是预制菜，就是厨师提前炒好一些简单的菜，一次炒一大盆放着，比如土豆丝啊，西红柿炒鸡蛋的这种，有人下单了就取出一点回锅热一下就打包了，这个我能接受吧，一些复杂的比如鱼这种还是现做的。
他还给我说有一家店确实是现做的，说这家是外卖员的噩梦，每次他家都是外卖员到了才开始炒菜，每次这家的外卖配送都几乎要超时[喜极而泣]",6369294,0
"预制菜没什么不好，就是出餐快，其实差不多的，
想不吃外卖自己做呗！，自己还不想做那还不想吃预制菜，那么你就去饭店吃，点完菜去厨房看着厨师做[笑哭]",274675998,0
服了，那些觉得这些要求很正常的 你要不自己来做一下 ，这些要求有多无理 只有商家才能知道 。,3.46157E+15,0
小碗菜这个应该是预制，不过即便真是现做的，那也是一大锅出，不会满足你鲁达要求,158445945,1
以前看的一个鉴别，不知道更新没有，是店铺名字是xx·xx·之类的，重点就是中间的·，有这种的很大概率就是预制菜,34932922,3
这种很多是那种小食堂的，他不可能给你单做。不过预制菜也多的很,305135929,1
料理包 这些厨师都喜欢用  [doge] 菜都不洗的  而且还是在很贵养老中心那里,531020279,5
"对于一个天天吃外卖的人来说，给你几个比较好的判定预制菜和小作坊的方法：
1、店名——恨不得把店里所有品类都介绍给你的（毕竟有实体的都只有招牌名）；
2、价格——进店就是收藏，福利送以及价格以88 98结尾的；
3、品类——没有素菜，全是看起来高油高盐的品类，以口水鸡为代表；
4、包装——预制菜大多属于加盟性质，包装花里胡哨，甚至有用锡箔纸的，分量少，菜品难吃；
5、地址——店面地址在小区或者小巷子里。
6、备注——无视备注如UP主这样的，大多是预制菜。除了番茄炒蛋，其他的我基本都有备注。
本人现在吃的是一个小作坊的，卫生问题吃了这么久，人还活着。原因无他，最爱的毛豆在他店里是酸菜毛豆，我一直备注不要酸菜，少油盐，其他菜品吃过之后肚子没太大反应，油吃完之后嘴里没哈喇味，他的价格不算便宜，但是有券就能优惠一些。",2048294,1
酸菜鱼没有多少刺的就是预制菜并且是包括鱼在内的纯预制，还有需要你买鱼回来自己剁的半预制，一包酸菜一包金汤一包料那种的，这种的比较好毕竟酸菜一般也都是去买不至于自己腌，散着买也是这个东西，料包也只是调味料按比例混到一起了，金汤自己在家也不好熬，出去吃也估计是提前熬了（这个不清楚按照羊汤猜的，羊汤就是提前用羊骨、羊肉和羊肉熬的，等喝的时候羊肉涮两下就盛碗里了）,297971218,0
不是说接受不了预制菜，而是打着现炒的名声，收着现炒的价格给你上预制菜这才是其中原因之一,29148639,1
预制菜挺好的，所以应该北京和党校先全面推进。[呲牙][呲牙],523817413,2
只要没门店，那九成九就是预制菜。,361022550,1
带小碗菜的外卖不管是品牌还是自营百分之90都是料理包预制菜,265462372,2
哪有这么麻烦直接点开店家牌照 经营类别里面有对预制品简单加工类别的一律预制菜,436135308,1
预制菜里没有葱姜，因为会发酸，所以人家不放。,13161836,3
有预制菜照理说价格应该变低啊，有些人打着现炒的价格去卖便宜的预制菜，真不如下馆子，一顿才13,544231559,1
小碗菜不是预制菜，是大锅菜，单独的要求其实很难满足，炒一大锅然后给你打包一小份，很多时间长的外卖都不会选用预制菜，新开的外卖不确定，新店没有堂食的坚持不了多久,435311306,0
不是应该有经典十五字好评返现5元?   或者商家自己拉群  抽奖吖 福利啥的 免单 刷单           我点外卖都是看差评  还有商家回差评的态度   越差越喜欢[doge],36403489,1
不可能总是接单好后再去炒吧，这么多人，炒到什么时候，别人提前炒好的送你怎么了[疑惑],3.53712E+15,1
洋葱肥牛这种基本都是一下炒一大锅，出一份餐盛一点,435274827,1
说实话，你也不说这些菜后续怎么样，我看样子感觉小工作室，我也不多评价，然后就是调不调料包你根本吃不出来，典型的先入为主，只要没按我的做就是调料包，预制菜，说实话调料包你要吃的出来，那么多店你也别干了，早倒光了，再说提的都是些离谱问题，结果商家一打电话就是预制菜，这很容易抹黑，你以后不如说，地三鲜不要土豆，不要青椒，不要茄子，只要鲜。最后预制菜其实也没啥，之前闹的沸沸扬扬是因为预制菜在制作过程中营养流失了，导致给小孩子吃不好，不利于成长，对我们成年人来说真无所谓，能吃，味道不错就行了，至于弹幕说年夜饭也预制菜，说实话，我们这年夜饭动辄几千上万，它要真能做出来预制菜我也认为他nb了，而且大酒楼根本没必要做这种砸自己招牌的事，家里做更无所谓,343846694,0
日式牛肉饭的牛肉汤都是一锅出来的。。。必然是先做好一大锅的。。。不可能光给你夹肉不加洋葱的吖。。。。这个和预制菜与否无关的。就像你不能要求卖咖喱饭的不加胡萝卜或洋葱一样吖。都是一大锅的东西怎么可能给你挑出来？？？,109879,1
鑫技飞运用先进的科技手段，对预制菜外卖进行了全面深入的测评。他采用精密的仪器分析菜品的营养成分，用专业的视角评估其口感和新鲜度。此外，他还通过数据分析，揭示了外卖服务的效率和便捷性。在哔哩哔哩上，他的测评视频深受网友喜爱，不仅提供了有价值的消费参考，还引领了一股科技测评的热潮。,49871268,1
辣子鸡不要辣椒这有点过分,609945991,1
外卖写要求不等于我要这么做,417294582,1
还有一种半预制菜，就是所以的菜都切好了，只需要把菜和酱料加热就行了，不过这种一般都是某瑞典跨国公司在用[doge],1054204394,1
我们这有个麻辣香锅。一到饭点就把美团关了。没办法经常大老远跑去店里吃。味道确实好。做的确实慢。吃的人也确实多。每一份菜都是现炒现场调味,414892644,1
我店里的菜，压根没有预制菜，现炒不是很正常吗,1691226100,1
我说有没有可能，肥牛人家和洋葱炖了一大锅，当成酱汁在用？,19479173,1
我其实挺羡慕各位反对预制菜的人。说明你们还对现做外卖的卫生，食材的新鲜程度，添加剂的使用情况抱有幻想。,245433959,2
辣子鸡不要辣，那你直接说要炒鸡肉好了呀[笑哭],3.49308E+15,1
酸菜鱼主要是鱼是半成品,531544960,4
我们要反对的不是所有的预制菜而是那些非法商家所产的预制菜，预制菜大多数其实没什么危害[doge],1261333930,1
不一定就是预制菜吧，也可能是炒的大锅饭，这样不比预制菜舒服,4181595,1
鱼香肉丝不要胡萝卜和木耳,7453519,3
你是要预制菜还是料理包，预制菜的话快餐没法说，要是料理包的话，菜里没有葱姜蒜9.9成是料理包,842814,1
预制菜我可以接受，毕竟也是经手自家厨师提前做好的东西，我不能接受的是那种机器做的料理包，撕开包装热一下就能卖给顾客，卖的价格还和现做的一样,1788501917,1
我这里外卖虽然贵，但是真没有预制菜,616989990,1
小碗菜很多都是一大锅炒出来的，备注也没不会变，不一定是预制菜,476237355,1
记得上次在餐饮打工，来了一个外卖点的泡椒蛙，备注上面写着不要泡椒不要萝卜多辣少酸少油，就感觉是在搞事情,3.49327E+15,2
"第三个真不一定是预制菜，人家是大锅提前炒好，然后分装好了，这样出餐才快，你第三个这么多要求，人家不可能重新炒三小份的。
再说了，如果只能靠这个才能知道是不是预制菜，那说明你根本吃不出现炒还是预制菜，那还纠结个什么劲。
我相信大部分人还是吃的出的。
我的建议，哪家店你觉得不错，经常吃，你要是很好奇，你就下个跑腿订单，让骑手去现场给你瞧瞧，当然，你自己去也行。",94490276,0
"料理包:速冻水饺
预制菜:炸好的辣子鸡，来单子了简单炒几下调味就行
中央厨房:卤肉和汤做好 送去分店，分店只负责煮粉煮面",321222787,0
预制菜确实不能经常吃，抛开科技与狠活不谈，就拿防腐剂才说，吃多了也会必死无疑，预制菜是必须加防腐剂的,381282666,0
料理包是调不了味道的。但是像那种半成品预制菜，只是省略了买菜备菜这个过程，调味什么的还是得自己来，有一个基础的口味，可以在这个口味上进行调整。,6129006,0
其实你问问骑手就知道了。我去年冬天跑外卖把我附近所有店都调查好了，有些店真的后厨巨TM脏。都是我们这大学生们爱点外卖，偏偏他们点外卖还喜欢点贵的，便宜的不吃[思考]不过他们不问我一般不给他们说脏不脏是不是料理包,57073941,0
先看有没有门店照片，月销上六七千的八九不离十（有些连锁大牌确实也能做到这销量），这就可以避免大部分的预制菜了,20484768,0
很难判断，很多外卖店是快餐之类延伸出的，一般炒一大锅放那来单直接挖。我的建议是看地址，基本上所有地方的预制菜外卖基本上是xx安置小区，xx小区一楼。很容易分辨,10262687,0
怎么说呢 测试不如直接问外卖员 这个方法没用，因为销量好一点的商家他也不太可能单独给你一个人炒的，比如辣椒炒肉就可能是几个辣椒炒肉一起炒然后再分开装,18144009,0
有些人真的是不做菜吗？有些菜要提前做半成品的，真搞不懂这样区别有啥意义，你点去过的实体店不就好了，难不成还点非常远的店家，近一点的一家都没吃过 可能吗,674288258,0
肥牛饭最新鲜的也只见过一次做一锅，没见过哪家店能特意给你做一份儿新的。,158445945,0
可是不用预制菜品质很难保证，现炒的什么塑料瓢碎片，塑料袋碎片，胶圈什么鬼莫名其妙的东西都吃到过。选预制菜的话统一包装，监管部门也可以抽样检查相对来说更加干净卫生，至少没吃到什么奇奇怪怪的东西。[辣眼睛],447605883,0
"不是所有非先抄的都叫预制菜，那卖盒饭的算什么？
不是所有的预制菜都是不卫生的。比如
预制菜起源于日本，那边叫“便当??”，在一些超市和便利店里会卖提前做好的成品，但保质期只有两天，很多大型超市过了中午就开始打折销售。这不是我编的，我问了很多ip显示日本的网友，都这么说。但也有缺点，口感特别差，因为是凉的，像里面的炸鱼排，炸鸡排重新加热后会变得外软里硬。",3.54638E+15,0
你别说 辣子鸡的料理包我还真买过。66块钱4斤。日期新鲜味道也不错，没有凑数的素菜。结合价格因素我觉得挺好的，就怕是饭店卖你现做的钱给你料理包的货。,1280828881,0
辣子鸡那个配享太庙！！！我不吃辣的湖南人，这么表辣子鸡真的！！！绝味！！！！,22975290,0
我点外卖就点家附近且去店里吃过的店不想出门就点那几家。还有看评分月售高的评分4.5往上的最好斟酌一下，点没去过的店就看地址，没什么人的小路、小区里还有名字花哨大概率都是只做外卖很少有现炒的,8414635,0
这么说吧除了没有办法提前搞好的，其它基本全是预制菜，提前做好的预制菜都算好的了，没直接给你来那种现成菜包加热就不错了。跑外卖少说也有四五年了，以前预制菜少，现在基本全是了，一个是需求量大，二个就是剩力,500580080,0
预制菜我能理解，但是作为消费者连预制菜的资质生产日期都不知道,6193049,0
我们那边有个广场，生意非常惨淡，然后一楼有些店面，也差不多20来平30不到，后来全租出去了，清一色的外卖，想想看就知道，屁点大的地方，放了灶台厨具，2个人转身都嫌挤得慌，全是料理包无误了,1546207,0
预制的普遍比现炒的便宜啊，干净就行，你40块点两份番茄炒蛋的时候哥们在街上有实体店的店8块钱点了份光吃肉就能快吃饱的黄焖鸡,38182662,0
说什么有店家一做就是一大锅的，那不代表客人要求其他口味他就做不了了嘛,85909646,0
"正规品牌的预制菜，比外卖健康多了[笑哭]
我知道三个名气比较大的。
防止打广告，我用谐音，知道的都知道。
蔡羊羊，蔡报告，羊农星除。",3.46157E+15,0
其实大家不讨厌料理包，讨厌的只是奸商把料理当作现炒的比较高的价格卖。我这些年，已经陆陆续续买了几十家料理包企业上千种产品，。筛选出来适合自己口味的长期购买，现在一顿饭只要10快就能吃好几个肉，还好吃，感谢料理包。,149273,0
很多调料都是商家提前配好的，直接用（比如兰州牛肉面的油辣椒，里边就是有芝麻），不是标准做法就会麻烦。外行的乱测真的很无语，测评要先了解基本餐饮常识吧,386046265,0
判断是不是预制菜首先他得好吃，预制菜再怎么样他也符合大众口味，而有的外卖……呸,437053210,1
我们这现炒平均十三四块，所以看到预制菜也卖一样的价格实在是[辣眼睛]感觉自己是个大傻笔一样,474150412,1
说实话，我们小县城预制菜很少，因为太多本地特色了[笑哭]什么血粑，米豆腐，锅面，牛把子。网上根本找不到预制菜的店，,28189846,1
吃商家的料理包还不如自己买料理包，还能便宜不少[笑哭],21422509,3
辣子鸡不要辣椒跟珍珠奶茶不要奶茶有什么区别[吃瓜],686881451,2
其实，问问骑手也行，，我就是送外卖的，蛮多能看到的。。。,435547456,2
预制菜不是不能接受，如果干净卫生，食材不是劣质，其实还好,13437014,1
辣子鸡为什么不可以不放辣椒，说出来，我脑袋宕机了[doge][doge][doge],384728209,1
说实话料理包预制菜只要不卖到现炒的价格也没啥问题吧 没必要谈虎色变吧,215932832,1
不是辣子鸡不放辣椒怎么做，有点难为人,275971372,3
关于酸菜鱼那个，说是料理包也不严谨，切片包装上浆的巴沙鱼，生的，汤一大锅煮的（很多菜可以混用），酸菜-包装好的，很多饭店都是这个流程。,26234798,1
饿了么有些可以后厨有监控可以看,694603079,0
预制菜没有，但是有中央厨房[脱单doge],4462075,0
我斥巨资买了15包不同口味的[吃瓜]，自己在家蒸米饭，反正都是吃料理包，点什么外卖，能有我自己热的透吗,260552030,3
辣子鸡不要辣椒老板人都懵了吧[doge],3.49438E+15,1
外卖店名字上面有带点的 百分之九十九是科技料理包,11694010,2
辣子鸡不要辣椒那还叫辣子鸡吗，店家可能觉得遇到找茬的了吧,35500843,2
我现在对料理包看的很开。。只要别像是某些酒店599一桌结果一半料理包一半是成品小点心小水果。。这样的溢价程度。我都能接受。。毕竟现炒的那群吊毛我还吃过一堆用烂菜做的呢。。价格嘛。。30+。。那天吃的我是真的不爽,153913,0
说实话，现在我点外卖只点那么几家，某些是预制菜的家一眼就能看出来，我就再也不点了，不是预制菜的家一般都有实体店里明厨亮灶，有的时候路过都能去实体店里吃吃看先再决定要不要点他们家外卖,238117884,0
我之前在墨西哥卷饼外卖店做过，饼和牛肉基本是半成品，但还是会给你煎和炒牛肉，不算是料理包，还算可以，但价格很贵，像那种外卖店价格很贵的基本料理包很少算是半成品,504828589,0
我现在外卖基本吃烧腊饭或者熟肉饭，那种海南鸡饭啊，鹅肉饭，猪脚饭啊之类的，常吃的那几家甚至都有去店面考察过，那些小碗菜现在基本不吃了。,1412726,0
我其实不反对吃预制菜，我反感的是那种明明是预制菜还按照现炒的价格卖的那种馆子,526179059,0
点外卖就去自己平常吃的店点就行了，哪家是不是现炒的，心知肚明,18319993,0
老生常谈，反感预制菜是因为他用了低成本的预制菜，却要按高成本的人工现炒来算收钱,344263778,0
预制菜没啥问题，问题是你怎么保证他还在保质期内，是个问题，而且，预制菜的价格和现炒的应该也分开吧，总不能我付现炒的价你给我微波炉叮一下就端上来了吧,2781711,0
喜欢现炒的？那热完拆开丢锅里拍个照再盛起来。同理如果备注辣的我感觉他会丢几个辣椒进去翻两下,35158848,0
十几块的七八块一份的基本都是料理包，上几十的才有厨师，毕竟老板也要赚钱，平台骑士优惠券扣一番到商家手里也没几个钱，不搞料理包赚不到钱,361875352,0
店里凡是有炒土豆丝，炒菜花，番茄炒蛋，青辣椒炒肉这类菜品的基本可以排除去料理包了,269429049,0
。。。有些人打预制菜打魔怔了，啥都说是预制，那个酸菜鱼我家那边就是有现做的，鱼片以前应该是巴沙，现在换成一种超级腥的我就不吃了,312720665,0
我作为一名四年外卖资深吃户，总结出了一个很实用的点外卖方法，就是在平台看外卖店铺的照片和资格证，如果是比较不错的门店，再看看评论和评分都比较好的话就可以放心点了，相反如果是没有照片或者店铺比较小是那种专门做外卖的店铺就不要点了，吃着都不安心,490702640,0
还有就是月销2000以上的中式炒菜不用想 基本都是预制小碗菜 不然根本来不及出餐 也有连锁大食堂那种还好点 大餐馆价位在那点的没那么多 外卖月销基本几百+,315128061,0
也看什么菜吧，常规炒菜很容易料理包，辣子鸡锅包肉等很难直接料理包出餐，炸的很酥脆的很难直接料理包，半成品直接炸倒是有可能，酸菜鱼成品汤汁包倒是有可能，鱼一般现下的，几分钟就熟。,24519390,0
洋葱肥牛这个还真不一定…因为外面很多做肥牛饭包括日料的，这玩意都是一次性做一锅的，很少点一份做一份的,1480546,1
是不是料理包问一下骑手就行了！我跑外卖平时看到太多料理包了,238418134,1
只能说可以分辨，但不是绝对准确，上次我吃东西老板把我的和别人的一起做，我的都串味了，但是不一起做又要等很久,179338887,1
其实我前几年开外卖店的时候，所有都是现炒，因为疫情原因开不下去。现炒单多了可能忙不过来，顾客等得会久一点,125196177,0
"我都点外卖了，追求的不就是一个出餐速度吗？我要真想吃现炒的，我直接去楼下找个饭馆坐那跟不行啊？
只要味道不太离谱，没什么问题。我管他是不是预制菜，能吃就行。",1591988084,0
直接问一下就行了呗，不会有一种人大事骗小事骗明着骗暗着骗骗骗吧,410878017,0
在广东我都去城中村里吃猪脚饭或者三菜一汤的盒饭，15块一份，那玩意儿必没有预制菜，老板就在后厨现炒[妙啊],1725615,0
我觉得工商局还是应该规范分类  标注清楚预制菜和现炒的区别  公民具有知情权 我可以选择吃不吃 但是你不能骗人,1575462,0
一般来说，小碗菜那种，即便不是料理包，也是卖盒饭那种几个大方锅，不会是单炒一份的，单炒一份不够师父的人工钱,1840662,0
酸菜鱼，很简单，预制的黑鱼片，预制的酸菜，粉丝，单独的调料，你这怎么判断，我自己就是个厨子,493991602,0
"小份菜应该是料理包的重灾区。
如果量给的偏多的话，应该是炒出来的，如果量给的很适中的话，就应该是料理包。",3186508,0
预制菜没问题，但卖这么贵，用现炒的价格与虚假的宣传就很有问题了[吃瓜],34054276,0
"有个简单的法，现炒的时间不会小于15分钟
当然，料理包店的单多也可能出餐时间长",178539234,0
点外卖可以点商家明厨亮灶看一下后厨摄像头，虽然有的加载不出来，但是能让自己心里有点底[doge],413412926,0
预制菜不好吗？我送外卖的。现煮的出餐10分钟预制的2分钟你说我喜不喜欢,3.49329E+15,0
感觉这个就是为难厨师啊，没了这些东西菜名就该变一变了。,3.49314E+15,4
讨厌外卖里有预制菜主要是因为点外卖花的那么多钱我都能买好几包预制菜了,518388141,0
小碗菜，基本都是预制菜，那些菜名就都是那几样的，扣肉，鱼香肉丝，,6466286,2
料理包其实很容易看出来的，从配菜的形态就能看出来，基本都是焉了吧唧的,1189737612,0
我要吃预制菜，我为什么还要叫外卖，我自己买，自己热不比点外卖便宜。 我不爽的是，你拿预制菜的价格卖现炒快餐的价格。,12337949,2
其实点的时候看看这家店能不能自提就知道了，能自提的一般就不是预制菜，现在很多商家都还有线下门面的照片，没有的就不点就是了,96820223,0
可以点经常吃的餐厅就行了 陶陶居也不错[脱单doge],396608734,0
我去年亲测，西红柿炒鸡蛋放点剁椒酱进去，好吃的不得了,8406935,1
预制菜他们会热好后给你把你不要的挑出去，挑不出去的会给你说不行，专门预制菜店只有微波炉  想不点预制菜你点商家，会有门面照片，小作坊还是门店能看出来 没照片的一律是作坊，红布门头?只拍厨房的九成九都是作坊,24768951,0
太二就是他们的汤是预先调好的味道都统一的鱼片是自己早上片的  绿茶也是炒饭 是事先蒸好拌好的,3.49327E+15,0
一个外卖商家，我之前做韩料的，经常有一些离谱的备注，不要这个菜，不要那个菜备注看完蔬菜都没了只有肉。直接打电话退单没办法做真的完全不是一个味,17366022,0
这种东西要怪平台，没审核可能还收钱帮忙作假。我点外卖一直都找有堂食的，结果有次外卖员说那压根没有堂食,434566069,0
网红店别点 这种小碗菜一听就是预制菜，多年外卖经验 无脑点大食堂最好，还有这样外卖店都能试试看厨房监控也能作为参考,16369677,0
小碗菜有没有可能就是快餐店，提前做好了，所以口味基本是不能改的,16280798,1
连火锅店都是预制菜，你信吗~[调皮],18319993,0
如果人家是很大锅的新鲜菜怎么办？太不严谨了,523836891,1
预制菜我倒是无所谓，只要不是外卖黑作坊就行，毕竟我点一单外卖平均也就五六块钱，还要啥自行车啊[脱单doge],143197893,1
看到一个最好笑的弹幕，说酸菜鱼的酸汤是料理包，牛的,11461853,1
看了这个视频之后，以后料理包都准备几份，你想要什么都有,19460449,1
不建议这样搞，因为你不知道店家看到你这要求会不会给你加小料[doge],161163498,0
小炒（不是小碗菜）汤粉，至少这两块领域的吃的是没有预制菜的,294882867,0
不是你辣子鸡不要辣椒确定不是找茬的吗？吃不了辣椒还吃辣子鸡。[笑哭],7672031,0
不是预制菜也是食堂那种大锅菜，我这边真小炒的馆子一般饭点人都多的很，不会做外买的，你堂食都要等半天，他哪里有功夫外买，做外买的店就不太可能一个个的炒了,147611367,1
跑了三个多月的外卖，预制菜的，微波炉+++的，那都是常见。极少部分配菜才是个人弄得。,652227892,0
我感觉炒菜和预制菜价格上不一样的，一般炒菜做出来的价格相对贵一些。,400482883,1
肥牛饭这个不一定 我之前做的外卖店后厨都是洋葱肥牛片一大锅炒出来的  还有一些青菜也是员工自己上手炒,327888508,0
我想着大鑫，你要不建个群吧然后就可以把里面拼多多的一些东西给链接给推出来给我们[OK]让我也品尝一下科技[滑稽],507457468,1
什么算预制菜呢...我自己店里这种提前做好，出餐时候加热的算么（金枪鱼三明治不要酸黄瓜的遇到好多次[笑哭]可以我们调制金枪鱼馅的时候就放进去了怎么给他挑出去.....）[辣眼睛]我店里现在食材成本百分之55-60  马上就要干不下去了......,37660418,1
辣子鸡那段看得我血压飙升，竟然没几个骂up的,362051871,0
我这边得小碗菜才7.8一份+2块白饭。是料理包我也认了，价格就摆着,488221,1
小碗菜9成都是料理包，你们点开商家信息，都是只有微波炉跟煮锅[笑哭],1434268,1
直接按照实体店点啊，没有实体店的基本都有问题。一般点外卖都是，有实体店而且去吃过的。,183552195,1
锅包肉  只要锅 不要肉  我在东北经常这么点  手里好多锅了,23243558,1
说实话，如果我是老板，接到个辣子鸡不要放辣椒的单，可能觉得你是来搞事的[吃瓜],7161671,1
我们这地方说实话我真没吃到过预制菜，18线小城市，美团外卖上的店铺九成基本都在实体店吃过,366451083,1
